grid_id,lat,lon,forest_mask,ndmi,ndvi,forest_pct,ndmi_raw_score,ndmi_hist_mean,ndmi_hist_min,ndmi_hist_max,ndmi_hist_count,ndmi_deviation,moisture_score_calibrated,moisture_class_calibrated,ndmi_calibration_method,map1_distance_m,map1_pressure,map2_distance_m,map2_pressure,mining_pressure_score,mining_pressure_class,fire_count,fire_frp_max,fire_frp_sum,fire_detected,fire_intensity_class,ndvi_hist_mean,ndmi_hist_mean_trend,repeated_fire_count,ndvi_trend_class,ndmi_trend_class,repeated_fire_class,health_score,health_class,health_risk,moisture_risk,mining_risk,fire_risk,historical_risk_score,final_risk_score,final_priority,patrol_action,google_maps_link,system_run_timestamp_local,corrected_health_score,corrected_health_class,corrected_health_risk,corrected_moisture_score,corrected_moisture_class,corrected_moisture_risk,corrected_mining_risk,corrected_mining_class,corrected_fire_risk,corrected_fire_class,corrected_history_risk,corrected_final_risk_score,corrected_final_priority,corrected_patrol_action,pipeline_timestamp
GD-71-32,25.14229249011853,87.34177978269608,0.029679405,-0.121386267,0.2533783385309752,2.967940506689432,26,-0.12092599,-0.123318659,-0.112884,24,-0.0005,4,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,10238.82,0,15802.83,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2552760850695524,-0.12092599,0,STABLE,STABLE,NO_REPEATED_FIRE,25,STRESSED,75,96,0,0,0,47.55,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.14229249011853,87.34177978269608",02-05-2026 16:55,39.26,STRESSED,60.74,25.52,DRY_STRESS,64.28,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.51,LOW,Continue monitoring,02-05-2026 16:55
GD-54-32,24.98957959037007,87.34177978269608,0.060477872,-0.121621258,0.3595786366978386,6.047787243475332,25,-0.129644818,-0.154344,-0.10531416,29,0.008,70,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,4267.41,0,1777.03,40.77,40.77,MEDIUM,0,,0,FALSE,NO_FIRE,0.349532144,-0.129644818,0,STABLE,STABLE,NO_REPEATED_FIRE,36,STRESSED,64,30,40.77,0,0,33.15,LOW,Routine monitoring,"https://www.google.com/maps?q=24.98957959037007,87.34177978269608",02-05-2026 16:55,51.06,MODERATE,48.94,25.48,DRY_STRESS,64.32,40,MODERATE_DISTANCE,0,NO_ACTIVE_FIRE,5,38.48,LOW,Continue monitoring,02-05-2026 16:55
GD-47-11,24.92669781,87.13386053849247,0.014553999,-0.127738995,0.2659150989126881,1.455399912969192,25,-0.130158366,-0.133628919,-0.122822,24,0.0024,17,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,24616.66,0,23889.75,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2720539719637516,-0.130158366,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,83,0,0,0,43.15,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.9266978081207,87.13386053849247",02-05-2026 16:55,40.66,MODERATE,59.34,24.61,DRY_STRESS,65.55,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.47,LOW,Continue monitoring,02-05-2026 16:55
GD-48-26,24.935680919870613,87.28237428435219,0.03154809,-0.139815344,0.2881426999351297,3.154809048,23,-0.145408905,-0.16183738,-0.083834,29,0.0056,33,VERY_DRY,GRID_HISTORY_CALIBRATED,12421.9,0,10093.95,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2911540297842327,-0.145408905,0,STABLE,STABLE,NO_REPEATED_FIRE,29,STRESSED,71,67,0,0,0,37.85,LOW,Routine monitoring,"https://www.google.com/maps?q=24.935680919870613,87.28237428435219",02-05-2026 16:55,43.13,MODERATE,56.87,22.88,DRY_STRESS,67.96,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.45,LOW,Continue monitoring,02-05-2026 16:55
GD-72-27,25.151275601868445,87.29227520074284,0.059399459,-0.119607593,0.2521687698669556,5.939945876286872,26,-0.11954593,-0.121426284,-0.094784,24,-0.0001,4,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,12226.69,0,18261.44,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2518354563688985,-0.11954593,0,STABLE,STABLE,NO_REPEATED_FIRE,25,STRESSED,75,96,0,0,0,47.55,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.151275601868445,87.29227520074284",02-05-2026 16:55,39.13,STRESSED,60.87,25.77,DRY_STRESS,63.92,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.44,LOW,Continue monitoring,02-05-2026 16:55
GD-64-06,25.079410707869165,87.08435595653921,0.039336417,-0.122677936,0.257736556,3.933641700764977,25,-0.13032577,-0.136597655,-0.074221,24,0.0076,27,VERY_DRY,GRID_HISTORY_CALIBRATED,25851.16,0,29180.99,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2754696725153597,-0.13032577,0,STABLE,STABLE,NO_REPEATED_FIRE,26,STRESSED,74,73,0,0,0,40.4,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.079410707869165,87.08435595653921",02-05-2026 16:55,39.75,STRESSED,60.25,25.33,DRY_STRESS,64.54,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.44,LOW,Continue monitoring,02-05-2026 16:55
GD-55-33,24.99856270211998,87.35168069908673,0.382067248,-0.093176015,0.4028244032779312,38.20672478206741,30,-0.105661476,-0.11945564,-0.08515322,29,0.0125,58,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,3067.73,0,783.6,73.88,73.88,HIGH,0,,0,FALSE,NO_FIRE,0.3944263876209792,-0.105661476,0,STABLE,STABLE,NO_REPEATED_FIRE,40,MODERATE,60,42,73.88,0,0,42.38,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.99856270211998,87.35168069908673",02-05-2026 16:55,55.87,MODERATE,44.13,29.55,DRY_STRESS,58.98,70,NEAR_MINE,0,NO_ACTIVE_FIRE,5,38.43,LOW,Continue monitoring,02-05-2026 16:55
GD-36-09,24.82788358,87.11405870571116,0.012793102,-0.128713965,0.2687777997697411,1.2793101865540573,24,-0.133608104,-0.139338695,-0.102459,24,0.0049,26,VERY_DRY,GRID_HISTORY_CALIBRATED,32767.56,0,30835.87,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2702685073887156,-0.133608104,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,74,0,0,0,40.45,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.8278835788717,87.11405870571116",02-05-2026 16:55,40.98,MODERATE,59.02,24.47,DRY_STRESS,65.74,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.43,LOW,Continue monitoring,02-05-2026 16:55
GD-58-24,25.025512037369708,87.26257245157089,0.057852457,-0.123600933,0.2605554158739004,5.785245702160167,25,-0.122183989,-0.123941811,-0.116238307,24,-0.0014,1,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,8034.93,0,10240.7,0,0,NONE,0,,0,FALSE,NO_FIRE,0.261192227,-0.122183989,0,STABLE,STABLE,NO_REPEATED_FIRE,26,STRESSED,74,99,0,0,0,48.2,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.025512037369708,87.26257245157089",02-05-2026 16:55,40.06,MODERATE,59.94,25.2,DRY_STRESS,64.72,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.4,LOW,Continue monitoring,02-05-2026 16:55
GD-50-15,24.95364714337043,87.17346420405505,0.023052745,-0.12750081,0.2679517078267301,2.3052745358816984,25,-0.12794813,-0.129305778,-0.12474579,24,0.0004,9,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,19640.27,0,19215.19,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2725903723695235,-0.12794813,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,91,0,0,0,45.55,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=24.95364714337043,87.17346420405505",02-05-2026 16:55,40.88,MODERATE,59.12,24.64,DRY_STRESS,65.5,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.39,LOW,Continue monitoring,02-05-2026 16:55
GD-29-27,24.76500179662233,87.29227520074284,0.026771162,-0.140106364,0.29071442,2.6771161592244166,23,-0.160329092,-0.170588806,-0.140106364,24,0.0202,66,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,29601.47,0,26280.47,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2761720741210907,-0.160329092,0,STABLE,STABLE,NO_REPEATED_FIRE,29,STRESSED,71,34,0,0,0,27.95,LOW,Routine monitoring,"https://www.google.com/maps?q=24.76500179662233,87.29227520074284",02-05-2026 16:55,43.41,MODERATE,56.59,22.84,DRY_STRESS,68.02,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.38,LOW,Continue monitoring,02-05-2026 16:55
GD-80-06,25.22314049586772,87.08435595653921,0.02755622,-0.081238619,0.1940958066872983,2.7556219755194964,31,-0.078978207,-0.086447889,0.02894,29,-0.0023,5,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,32121.57,0,37414.76,0,0,NONE,0,,0,FALSE,NO_FIRE,0.232897428,-0.078978207,0,STABLE,STABLE,NO_REPEATED_FIRE,19,CRITICAL,81,95,0,0,0,48.75,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.223140495867717,87.08435595653921",02-05-2026 16:55,32.68,STRESSED,67.32,31.25,DRY_STRESS,57.19,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.35,LOW,Continue monitoring,02-05-2026 16:55
GD-67-29,25.10636004311889,87.31207703352413,0.011753015,-0.116976165,0.2504330434490578,1.1753014838835067,26,-0.116636062,-0.119043,-0.109956512,24,-0.0003,4,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,6870.36,0,12912.78,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2616013441172845,-0.116636062,0,STABLE,STABLE,NO_REPEATED_FIRE,25,STRESSED,75,96,0,0,0,47.55,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.106360043118894,87.31207703352413",02-05-2026 16:55,38.94,STRESSED,61.06,26.15,DRY_STRESS,63.4,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.34,LOW,Continue monitoring,02-05-2026 16:55
GD-72-22,25.151275601868445,87.24277061878959,0.029836694,-0.114622711,0.2462124364051351,2.983669448023305,26,-0.119688907,-0.128920061,-0.099914432,29,0.0051,34,VERY_DRY,GRID_HISTORY_CALIBRATED,14920.56,0,20779.07,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2429775742576367,-0.119688907,0,STABLE,STABLE,NO_REPEATED_FIRE,25,STRESSED,75,66,0,0,0,38.55,LOW,Routine monitoring,"https://www.google.com/maps?q=25.151275601868445,87.24277061878959",02-05-2026 16:55,38.47,STRESSED,61.53,26.48,DRY_STRESS,62.92,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.34,LOW,Continue monitoring,02-05-2026 16:55
GD-72-34,25.151275601868445,87.36158161547738,0.015892347,-0.111827751,0.2417785256856997,1.589234746484567,27,-0.114976285,-0.119997087,-0.080378,24,0.0031,21,VERY_DRY,GRID_HISTORY_CALIBRATED,11152.99,0,16581.42,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2537603440820355,-0.114976285,0,STABLE,STABLE,NO_REPEATED_FIRE,24,STRESSED,76,79,0,0,0,42.7,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.151275601868445,87.36158161547738",02-05-2026 16:55,37.98,STRESSED,62.02,26.88,DRY_STRESS,62.37,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.32,LOW,Continue monitoring,02-05-2026 16:55
GD-45-29,24.90873158462088,87.31207703352413,0.035460433,-0.15463558,0.318673007,3.546043267862221,21,-0.161458791,-0.169275527,-0.12582,24,0.0068,34,VERY_DRY,GRID_HISTORY_CALIBRATED,13708.46,0,10618.45,0,0,NONE,0,,0,FALSE,NO_FIRE,0.32058414,-0.161458791,0,STABLE,STABLE,NO_REPEATED_FIRE,32,STRESSED,68,66,0,0,0,36.8,LOW,Routine monitoring,"https://www.google.com/maps?q=24.908731584620877,87.31207703352413",02-05-2026 16:55,46.52,MODERATE,53.48,20.77,DRY_STRESS,70.93,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.32,LOW,Continue monitoring,02-05-2026 16:55
GD-60-21,25.043478260869524,87.23286970239894,0.012307419,-0.114797453,0.2472192737851314,1.2307418608788483,26,-0.122333231,-0.127481621,-0.114797453,24,0.0075,30,VERY_DRY,GRID_HISTORY_CALIBRATED,10649.11,0,13754.49,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2501075564836739,-0.122333231,0,STABLE,STABLE,NO_REPEATED_FIRE,25,STRESSED,75,70,0,0,0,39.75,LOW,Routine monitoring,"https://www.google.com/maps?q=25.043478260869524,87.23286970239894",02-05-2026 16:55,38.58,STRESSED,61.42,26.46,DRY_STRESS,62.96,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.31,LOW,Continue monitoring,02-05-2026 16:55
GD-61-37,25.05246137261944,87.39128436464932,0.065713597,-0.077721989,0.3864079911428367,6.571359747859695,32,-0.076383115,-0.089590538,0.014897,29,-0.0013,11,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,602.96,79.9,5995.35,0,79.9,HIGH,0,,0,FALSE,NO_FIRE,0.3872654919105526,-0.076383115,0,STABLE,STABLE,NO_REPEATED_FIRE,39,STRESSED,61,89,79.9,0,0,57.93,HIGH,"Priority patrol within 24 hours; inspect moisture, mining pressure, vegetation stress","https://www.google.com/maps?q=25.052461372619437,87.39128436464932",02-05-2026 16:55,54.05,MODERATE,45.95,31.75,DRY_STRESS,56.66,70,NEAR_MINE,0,NO_ACTIVE_FIRE,5,38.28,LOW,Continue monitoring,02-05-2026 16:55
GD-81-06,25.232123607617623,87.08435595653921,0.1220655122097531,-0.070340145,0.1817077781115594,12.206551220975314,33,-0.073781749,-0.078635103,-0.064604632,23,0.0034,22,VERY_DRY,GRID_HISTORY_CALIBRATED,32731.26,0,38086.82,0,0,NONE,0,,0,FALSE,NO_FIRE,0.1834374716270626,-0.073781749,0,STABLE,STABLE,NO_REPEATED_FIRE,18,CRITICAL,82,78,0,0,0,43.9,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.232123607617623,87.08435595653921",02-05-2026 16:55,31.3,STRESSED,68.7,32.81,DRY_STRESS,55.55,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.27,LOW,Continue monitoring,02-05-2026 16:55
GD-40-05,24.863816025871337,87.07445504014858,0.021783613,-0.127597596,0.2721136316465096,2.1783612674735773,25,-0.137320398,-0.144591012,-0.12436,24,0.0097,39,DRY,GRID_HISTORY_CALIBRATED,33497.84,0,32134.53,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2720174300219944,-0.137320398,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,61,0,0,0,36.55,LOW,Routine monitoring,"https://www.google.com/maps?q=24.863816025871337,87.07445504014858",02-05-2026 16:55,41.35,MODERATE,58.65,24.63,DRY_STRESS,65.52,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.25,LOW,Continue monitoring,02-05-2026 16:55
GD-25-24,24.72906934962269,87.26257245157089,0.031308355,-0.1546381,0.3209972563103188,3.130835468260739,21,-0.170497845,-0.181765145,-0.12748,24,0.0159,55,NORMAL_MOISTURE,GRID_HISTORY_CALIBRATED,34196.24,0,30974.93,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3085808391312912,-0.170497845,0,STABLE,STABLE,NO_REPEATED_FIRE,32,STRESSED,68,45,0,0,0,30.5,LOW,Routine monitoring,"https://www.google.com/maps?q=24.729069349622694,87.26257245157089",02-05-2026 16:55,46.78,MODERATE,53.22,20.77,DRY_STRESS,70.93,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.24,LOW,Continue monitoring,02-05-2026 16:55
GD-72-28,25.151275601868445,87.30217611713348,0.041975464,-0.1110688,0.2432618031159334,4.197546414355633,27,-0.123140895,-0.129842943,-0.102808,24,0.0121,43,DRY,GRID_HISTORY_CALIBRATED,11867.82,0,17864.38,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2452336680353007,-0.123140895,0,STABLE,STABLE,NO_REPEATED_FIRE,24,STRESSED,76,57,0,0,0,36.1,LOW,Routine monitoring,"https://www.google.com/maps?q=25.151275601868445,87.30217611713348",02-05-2026 16:55,38.14,STRESSED,61.86,26.99,DRY_STRESS,62.21,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.22,LOW,Continue monitoring,02-05-2026 16:55
GD-80-14,25.22314049586772,87.16356328766442,0.015248532,-0.076575724,0.1921116298123327,1.5248532289628165,32,-0.070161727,-0.076692467,0.041582,24,-0.0064,0,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,26176.02,0,31930.83,0,0,NONE,0,,0,FALSE,NO_FIRE,0.200339202,-0.070161727,0,STABLE,STABLE,NO_REPEATED_FIRE,19,CRITICAL,81,100,0,0,0,50.25,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.223140495867717,87.16356328766442",02-05-2026 16:55,32.46,STRESSED,67.54,31.92,DRY_STRESS,56.49,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.21,LOW,Continue monitoring,02-05-2026 16:55
GD-69-32,25.12432626661871,87.34177978269608,0.022592065,-0.124398537,0.2676701343958683,2.259206546877794,25,-0.117268908,-0.124398537,-0.017364,24,-0.0071,0,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,8249.69,0,13846.6,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2848333276314052,-0.117268908,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,100,0,0,0,48.25,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.12432626661871,87.34177978269608",02-05-2026 16:55,40.85,MODERATE,59.15,25.09,DRY_STRESS,64.88,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.21,LOW,Continue monitoring,02-05-2026 16:55
GD-34-02,24.80991735537188,87.04475229097663,0.045346396,-0.119756657,0.2599760538520674,4.534639578,26,-0.135398388,-0.140631648,-0.119756657,24,0.0156,47,DRY,GRID_HISTORY_CALIBRATED,39415.33,0,37721.76,0,0,NONE,0,,0,FALSE,NO_FIRE,0.272113563,-0.135398388,0,STABLE,STABLE,NO_REPEATED_FIRE,26,STRESSED,74,53,0,0,0,34.4,LOW,Routine monitoring,"https://www.google.com/maps?q=24.80991735537188,87.04475229097663",02-05-2026 16:55,40,MODERATE,60,25.75,DRY_STRESS,63.95,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.19,LOW,Continue monitoring,02-05-2026 16:55
GD-57-14,25.01652893,87.16356328766442,0.031629615,-0.134809696,0.2878845801724571,3.162961452752698,24,-0.138147854,-0.144738236,-0.080855,24,0.0033,21,VERY_DRY,GRID_HISTORY_CALIBRATED,17970.25,0,19801.38,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2907633258373884,-0.138147854,0,STABLE,STABLE,NO_REPEATED_FIRE,29,STRESSED,71,79,0,0,0,41.45,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.0165289256198,87.16356328766442",02-05-2026 16:55,43.1,MODERATE,56.9,23.6,DRY_STRESS,66.96,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.16,LOW,Continue monitoring,02-05-2026 16:55
GD-73-22,25.16025871361835,87.24277061878959,0.034245437,-0.11176874,0.2464685444920496,3.4245437197483937,27,-0.120880216,-0.124138132,-0.10968,24,0.0091,30,VERY_DRY,GRID_HISTORY_CALIBRATED,15682.84,0,21603.85,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2447877727920589,-0.120880216,0,STABLE,STABLE,NO_REPEATED_FIRE,25,STRESSED,75,70,0,0,0,39.75,LOW,Routine monitoring,"https://www.google.com/maps?q=25.16025871361835,87.24277061878959",02-05-2026 16:55,38.5,STRESSED,61.5,26.89,DRY_STRESS,62.35,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.16,LOW,Continue monitoring,02-05-2026 16:55
GD-64-16,25.079410707869165,87.18336512,0.011851628,-0.130239442,0.2799204729952975,1.185162782423052,24,-0.144185978,-0.154116422,-0.060027,24,0.0139,30,VERY_DRY,GRID_HISTORY_CALIBRATED,16013.29,0,19977.71,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2742812995712706,-0.144185978,0,STABLE,STABLE,NO_REPEATED_FIRE,28,STRESSED,72,70,0,0,0,39,LOW,Routine monitoring,"https://www.google.com/maps?q=25.079410707869165,87.1833651204457",02-05-2026 16:55,42.21,MODERATE,57.79,24.25,DRY_STRESS,66.05,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.15,LOW,Continue monitoring,02-05-2026 16:55
GD-58-12,25.025512037369708,87.14376145,0.082685768,-0.126228203,0.2730799686739036,8.268576810623687,25,-0.129348003,-0.13893999,-0.096332,29,0.0031,30,VERY_DRY,GRID_HISTORY_CALIBRATED,19784.02,0,21916.8,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2782070113722288,-0.129348003,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,70,0,0,0,39.25,LOW,Routine monitoring,"https://www.google.com/maps?q=25.025512037369708,87.1437614548831",02-05-2026 16:55,41.45,MODERATE,58.55,24.82,DRY_STRESS,65.25,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.14,LOW,Continue monitoring,02-05-2026 16:55
GD-35-29,24.818900467121782,87.31207703352413,0.036517496,-0.141291288,0.3000378119088105,3.6517495565000697,23,-0.148111188,-0.157068026,-0.099216,24,0.0068,32,VERY_DRY,GRID_HISTORY_CALIBRATED,23352.06,0,19986.3,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2953973014512659,-0.148111188,0,STABLE,STABLE,NO_REPEATED_FIRE,30,STRESSED,70,68,0,0,0,37.9,LOW,Routine monitoring,"https://www.google.com/maps?q=24.818900467121786,87.31207703352413",02-05-2026 16:55,44.45,MODERATE,55.55,22.67,DRY_STRESS,68.26,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.14,LOW,Continue monitoring,02-05-2026 16:55
GD-45-10,24.90873158462088,87.12395962210181,0.014065613,-0.123798179,0.2685467596792972,1.4065613435809832,25,-0.132373831,-0.139958681,-0.086663,24,0.0086,35,DRY,GRID_HISTORY_CALIBRATED,26564.04,0,25517.28,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2764007762189374,-0.132373831,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,65,0,0,0,37.75,LOW,Routine monitoring,"https://www.google.com/maps?q=24.908731584620877,87.12395962210181",02-05-2026 16:55,40.95,MODERATE,59.05,25.17,DRY_STRESS,64.76,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.14,LOW,Continue monitoring,02-05-2026 16:55
GD-29-04,24.76500179662233,87.06455412375792,0.051427522,-0.148983916,0.3142559842236703,5.142752230119977,22,-0.153147628,-0.163443616,-0.094312,29,0.0042,26,VERY_DRY,GRID_HISTORY_CALIBRATED,41190.82,0,39101.9,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3043349383425811,-0.153147628,0,STABLE,STABLE,NO_REPEATED_FIRE,31,STRESSED,69,74,0,0,0,39.45,LOW,Routine monitoring,"https://www.google.com/maps?q=24.76500179662233,87.06455412375792",02-05-2026 16:55,46.03,MODERATE,53.97,21.57,DRY_STRESS,69.8,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.13,LOW,Continue monitoring,02-05-2026 16:55
GD-24-28,24.720086237872785,87.30217611713348,0.1269030421633163,-0.152684798,0.3209258610415066,12.69030421633163,21,-0.161612819,-0.172584692,-0.078742,29,0.0089,26,VERY_DRY,GRID_HISTORY_CALIBRATED,34298.75,0,30806.31,0,0,NONE,0,,0,FALSE,NO_FIRE,0.3217249794163984,-0.161612819,0,STABLE,STABLE,NO_REPEATED_FIRE,32,STRESSED,68,74,0,0,0,39.2,LOW,Routine monitoring,"https://www.google.com/maps?q=24.720086237872785,87.30217611713348",02-05-2026 16:55,46.77,MODERATE,53.23,21.05,DRY_STRESS,70.54,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.13,LOW,Continue monitoring,02-05-2026 16:55
GD-73-27,25.16025871361835,87.29227520074284,0.02831678,-0.11482244,0.2532698436847426,2.831678046,26,-0.126622972,-0.134912299,-0.088145,24,0.0118,45,DRY,GRID_HISTORY_CALIBRATED,13146.31,0,19168.32,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2582282668288518,-0.126622972,0,STABLE,STABLE,NO_REPEATED_FIRE,25,STRESSED,75,55,0,0,0,35.25,LOW,Routine monitoring,"https://www.google.com/maps?q=25.16025871361835,87.29227520074284",02-05-2026 16:55,39.25,STRESSED,60.75,26.45,DRY_STRESS,62.96,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.11,LOW,Continue monitoring,02-05-2026 16:55
GD-69-25,25.12432626661871,87.27247336796154,0.017184849,-0.123766671,0.2701570358779033,1.7184848669222217,25,-0.1216433,-0.124326359,-0.109981,24,-0.0021,1,DRY_CRITICAL,GRID_HISTORY_CALIBRATED,10707.14,0,16638.09,0,0,NONE,0,,0,FALSE,NO_FIRE,0.2780933327347527,-0.1216433,0,STABLE,STABLE,NO_REPEATED_FIRE,27,STRESSED,73,99,0,0,0,47.95,MEDIUM,Monitor within 3 days; compare moisture and vegetation trend,"https://www.google.com/maps?q=25.12432626661871,87.27247336796154",02-05-2026 16:55,41.13,MODERATE,58.87,25.18,DRY_STRESS,64.75,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.09,LOW,Continue monitoring,02-05-2026 16:55
GD-59-19,25.03449514911961,87.21306786961765,0.064982921,-0.108493578,0.2428158542956365,6.498292058070039,27,-0.115274559,-0.145266,-0.108493578,24,0.0068,79,GOOD_MOISTURE,GRID_HISTORY_CALIBRATED,12722.85,0,15300.04,0,0,NONE,0,,0,FALSE,NO_FIRE,0.243767165,-0.115274559,0,STABLE,STABLE,NO_REPEATED_FIRE,24,STRESSED,76,21,0,0,0,25.3,LOW,Routine monitoring,"https://www.google.com/maps?q=25.034495149119614,87.21306786961765",02-05-2026 16:55,38.09,STRESSED,61.91,27.36,DRY_STRESS,61.7,5,LOW_PROXIMITY,0,NO_ACTIVE_FIRE,5,38.08,LOW,Continue monitoring,02-05-2026 16:55
