grid_id,lat,lon,google_maps_link,forest_pct,ndvi,ndmi,health_class,moisture_class_calibrated,ndvi_trend_class,ndmi_trend_class,ndvi_change_from_365d,ndmi_change_from_365d,hansen_loss_pct,fire_count,fire_detected,repeated_fire_count,repeated_fire_class,final_priority,final_risk_score,ecological_watch_level,chronic_repeated_stress_flag,soilgrids_soc,carbon_engine_version,carbon_engine_run_time,genuine_carbon_score,raw_carbon_score_before_cap,genuine_carbon_class,carbon_recommendation,field_verification_required,genuine_carbon_reason,forest_persistence_component,fris_ecological_component,ndvi_trend_history_component,ndmi_trend_history_component,fire_history_component,hansen_loss_component,soilgrids_soc_component,weight_forest_persistence,weight_fris_ecological_score,weight_ndvi_trend_history,weight_ndmi_trend_history,weight_fire_history,weight_hansen_loss,weight_soilgrids_soc,soilgrids_soc,carbon_stock_ton,carbon_stock_co2e_ton,carbon_change_co2e_ton,forest_area_for_carbon_ha,carbon_claim_status,genuine_carbon_rank
GD-13-36,24.621272037921617,87.46138344923415,"https://www.google.com/maps?q=24.621272037921617,87.46138344923415",96.70280754528468,0.1746388738656917,0.1655570233933361,CRITICAL,NORMAL_MOISTURE,DECLINING,STABLE,-0.4323,-0.0185,3.29,0,False,0,NO_REPEATED_FIRE,LOW,33.7,MEDIUM_ECOLOGICAL_VERIFICATION,False,252.17,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,60.0,74.08,CARBON_VERIFICATION_ZONE,Do field verification first; do not use for opportunity claim yet.,YES,CARBON_VERIFICATION_ZONE: final score 60.00/100 (raw score 74.08/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=66.3; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=252.17).,100,66.3,20.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,252.17,3387.982,12422.599,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,236
GD-37-38,24.836866719918877,87.48118528204863,"https://www.google.com/maps?q=24.836866719918874,87.48118528204863",99.20601288240984,0.5325279160672376,0.161503444234934,MODERATE,GOOD_MOISTURE,DECLINING,IMPROVING,-0.1164,0.0525,0.68,0,False,0,NO_REPEATED_FIRE,LOW,33.68,MEDIUM_ECOLOGICAL_VERIFICATION,True,220.48,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,78.08,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 78.08/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=66.32; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=220.48).,100,66.32,20.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,220.48,3317.03,12162.445,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,237
GD-37-39,24.836866719918746,87.49108619846004,"https://www.google.com/maps?q=24.836866719918742,87.49108619846004",90.73594786404404,0.5440881389908068,0.1624191848835538,MODERATE,GOOD_MOISTURE,DECLINING,STABLE,-0.1501,0.0432,1.22,0,False,0,NO_REPEATED_FIRE,LOW,33.47,MEDIUM_ECOLOGICAL_VERIFICATION,True,203.44,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,76.13,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 76.13/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=66.53; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=203.44).,100,66.53,20.0,85.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,203.44,2888.766,10592.143,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,238
GD-57-28,25.016528954912904,87.38217611792882,"https://www.google.com/maps?q=25.016528954912904,87.38217611792882",99.71282689912825,0.6745992901076591,0.1814929960662434,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.048,0.0114,0.22,0,False,0,NO_REPEATED_FIRE,LOW,33.26,MEDIUM_ECOLOGICAL_VERIFICATION,True,173.28,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,76.19,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 76.19/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=66.74; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=173.28).,100,66.74,20.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,173.28,2942.459,10789.017,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,239
GD-34-36,24.809917384669795,87.46138344922687,"https://www.google.com/maps?q=24.809917384669795,87.46138344922687",92.50368261875114,0.5855735818550126,0.1993917321702615,MODERATE,GOOD_MOISTURE,DECLINING,STABLE,-0.1277,0.0411,2.01,0,False,0,NO_REPEATED_FIRE,LOW,32.42,MEDIUM_ECOLOGICAL_VERIFICATION,True,231.35,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,76.39,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 76.39/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=67.58; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=231.35).,100,67.58,20.0,85.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,231.35,2898.354,10627.299,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,240
GD-38-39,24.84584983,87.49108619845967,"https://www.google.com/maps?q=24.8458498316685,87.49108619845967",97.18864770585157,0.618257354,0.1737010631899493,HEALTHY,GOOD_MOISTURE,STABLE,IMPROVING,-0.0655,0.0523,1.4,0,False,0,NO_REPEATED_FIRE,LOW,31.29,MEDIUM_ECOLOGICAL_VERIFICATION,True,213.59,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,76.68,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 76.68/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=68.71; NDVI Trend History=20.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=213.59).,100,68.71,20.0,85.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,213.59,2788.412,10224.177,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,241
GD-07-30,24.56737336742189,87.40197795076647,"https://www.google.com/maps?q=24.56737336742189,87.40197795076647",89.21654126188983,0.7010426657167368,0.2244073651723781,HEALTHY,GOOD_MOISTURE,IMPROVING,IMPROVING,-0.0173,0.0464,0.16,0,False,0,NO_REPEATED_FIRE,LOW,15.28,LOW_ECOLOGICAL_WATCH,True,177.52,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,92.43,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 92.43/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=84.72; NDVI Trend History=85.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=177.52).,100,84.72,85.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,177.52,3859.072,14149.931,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,242
GD-05-29,24.54940714392176,87.39207703435544,"https://www.google.com/maps?q=24.549407143921762,87.39207703435544",98.90264340536368,0.7302656591672901,0.2299912193897908,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0082,0.0256,0.75,0,False,0,NO_REPEATED_FIRE,LOW,15.17,LOW_ECOLOGICAL_WATCH,True,180.51,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,87.46,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 87.46/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=84.83; NDVI Trend History=65.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=180.51).,100,84.83,65.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,180.51,4128.175,15136.642,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,243
GD-10-27,24.59432270267245,87.37227520153075,"https://www.google.com/maps?q=24.59432270267245,87.37227520153075",89.78085749866571,0.723783088,0.235637758450357,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,-0.0153,0.0278,0.18,0,False,0,NO_REPEATED_FIRE,LOW,15.12,LOW_ECOLOGICAL_WATCH,True,162.98,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,90.47,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 90.47/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=84.88; NDVI Trend History=85.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=162.98).,100,84.88,85.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,162.98,4224.055,15488.202,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,244
GD-18-40,24.66618759667112,87.50098711487861,"https://www.google.com/maps?q=24.666187596671122,87.50098711487861",97.67963970656776,0.766532655,0.1859813587145825,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.0,0.0,2.1,0,False,0,NO_REPEATED_FIRE,LOW,15.11,LOW_ECOLOGICAL_WATCH,True,210.67,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,88.47,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 88.47/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=84.89; NDVI Trend History=85.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=210.67).,100,84.89,85.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,210.67,3499.202,12830.409,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,245
GD-08-27,24.576356479172293,87.37227520153132,"https://www.google.com/maps?q=24.576356479172293,87.37227520153132",88.97331436,0.6789173277270969,0.1889077982380955,HEALTHY,GOOD_MOISTURE,IMPROVING,IMPROVING,0.001,0.0403,0.57,0,False,0,NO_REPEATED_FIRE,LOW,14.95,LOW_ECOLOGICAL_WATCH,True,165.5,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,92.51,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 92.51/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=85.05; NDVI Trend History=85.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=165.50).,100,85.05,85.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,165.5,2884.292,10575.737,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,246
GD-03-28,24.531440920421584,87.38217611794435,"https://www.google.com/maps?q=24.531440920421584,87.38217611794435",94.09909058853972,0.7288800152147425,0.2368571267824026,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.0003,0.0339,4.83,0,False,0,NO_REPEATED_FIRE,LOW,14.91,LOW_ECOLOGICAL_WATCH,True,178.42,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,87.52,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 87.52/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=85.09; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=178.42).,100,85.09,65.0,85.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,178.42,5483.918,20107.701,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,247
GD-15-33,24.63923826142201,87.43168069999876,"https://www.google.com/maps?q=24.639238261422012,87.43168069999876",86.64802465612826,0.7226650531250558,0.2188505552667164,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0455,0.0006,11.31,0,False,0,NO_REPEATED_FIRE,LOW,14.89,LOW_ECOLOGICAL_WATCH,True,212.67,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,74.28,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 74.28/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=85.11; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=35; SoilGrids SOC Score=100 (soilgrids_soc=212.67).,100,85.11,20.0,65.0,100,35,100,25%,25%,15%,10%,10%,10%,5%,212.67,2766.04,10142.147,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,248
GD-08-30,24.57635647917198,87.40197795076618,"https://www.google.com/maps?q=24.57635647917198,87.40197795076618",96.84846000656825,0.719399939,0.253350693,HEALTHY,GOOD_MOISTURE,IMPROVING,IMPROVING,-0.0241,0.0418,0.49,0,False,0,NO_REPEATED_FIRE,LOW,14.86,LOW_ECOLOGICAL_WATCH,True,160.26,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,92.53,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 92.53/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=85.14; NDVI Trend History=85.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=160.26).,100,85.14,85.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,160.26,4156.939,15242.11,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,249
GD-19-40,24.675170708421103,87.50098711487823,"https://www.google.com/maps?q=24.675170708421106,87.50098711487823",95.490676542616,0.7500289873161486,0.2017661667237011,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.0,0.0031,9.16,0,False,0,NO_REPEATED_FIRE,LOW,14.52,LOW_ECOLOGICAL_WATCH,True,254.03,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,86.62,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 86.62/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=85.48; NDVI Trend History=85.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=60; SoilGrids SOC Score=100 (soilgrids_soc=254.03).,100,85.48,85.0,65.0,100,60,100,25%,25%,15%,10%,10%,10%,5%,254.03,2883.653,10573.394,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,250
GD-08-28,24.576356479172187,87.38217611794293,"https://www.google.com/maps?q=24.576356479172187,87.38217611794293",93.98501831881102,0.7385415320722709,0.2546674138100552,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,-0.0122,0.0373,0.9,0,False,0,NO_REPEATED_FIRE,LOW,14.44,LOW_ECOLOGICAL_WATCH,True,151.88,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,92.64,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 92.64/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=85.56; NDVI Trend History=85.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=151.88).,100,85.56,85.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,151.88,3538.194,12973.377,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,251
GD-09-27,24.585339590922377,87.37227520153104,"https://www.google.com/maps?q=24.585339590922377,87.37227520153104",91.34470734744698,0.7380943325721171,0.2574596340329974,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0129,0.0322,1.32,0,False,0,NO_REPEATED_FIRE,LOW,14.44,LOW_ECOLOGICAL_WATCH,True,183.34,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,87.64,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 87.64/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=85.56; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=183.34).,100,85.56,65.0,85.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,183.34,3623.207,13285.093,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,252
GD-20-42,24.684153820170785,87.52078894770092,"https://www.google.com/maps?q=24.684153820170785,87.52078894770092",95.07536293766024,0.7861986550962947,0.1948528800832549,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.0,0.0,2.64,0,False,0,NO_REPEATED_FIRE,LOW,13.94,LOW_ECOLOGICAL_WATCH,True,250.48,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,88.77,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 88.77/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=86.06; NDVI Trend History=85.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=100 (soilgrids_soc=250.48).,100,86.06,85.0,65.0,100,80,100,25%,25%,15%,10%,10%,10%,5%,250.48,3173.85,11637.449,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,253
GD-14-30,24.63025514967233,87.40197795076438,"https://www.google.com/maps?q=24.630255149672326,87.40197795076438",91.41654204466904,0.6748903932212658,0.2036194634006328,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0182,0.0375,0.0,0,False,0,NO_REPEATED_FIRE,LOW,16.81,ROUTINE_MONITORING,True,155.0,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,89.05,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 89.05/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=83.19; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=155.00).,100,83.19,65.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,155.0,3620.011,13273.374,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,254
GD-55-32,24.998562731413383,87.42177978357448,"https://www.google.com/maps?q=24.998562731413386,87.42177978357448",88.22362568937912,0.6566123214991191,0.1639022417592217,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.037,0.0151,0.0,0,False,0,NO_REPEATED_FIRE,LOW,16.79,ROUTINE_MONITORING,True,157.96,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,80.3,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 80.30/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=83.21; NDVI Trend History=20.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=157.96).,100,83.21,20.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,157.96,3086.918,11318.701,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,255
GD-24-22,24.720086267172757,87.32277061946934,"https://www.google.com/maps?q=24.720086267172753,87.32277061946934",88.17498665717844,0.6251154878717504,0.1373885279191277,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0132,0.0501,0.0,0,False,0,NO_REPEATED_FIRE,LOW,15.6,ROUTINE_MONITORING,True,155.36,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,89.35,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 89.35/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=84.4; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=155.36).,100,84.4,65.0,85.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,155.36,3843.731,14093.681,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,256
GD-19-42,24.67517070842083,87.52078895,"https://www.google.com/maps?q=24.67517070842083,87.5207889477013",92.1641403358952,0.7442401571643378,0.1597139161458935,HEALTHY,GOOD_MOISTURE,IMPROVING,STABLE,0.0,0.0,0.97,0,False,0,NO_REPEATED_FIRE,LOW,16.26,LOW_ECOLOGICAL_WATCH,True,201.52,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,90.19,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 90.19/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=83.74; NDVI Trend History=85.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=100 (soilgrids_soc=201.52).,100,83.74,85.0,65.0,100,100,100,25%,25%,15%,10%,10%,10%,5%,201.52,3170.654,11625.73,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,257
GD-12-27,24.612288926172567,87.3722752,"https://www.google.com/maps?q=24.612288926172567,87.3722752015302",85.63212440210786,0.7226205,0.2325186997320112,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0076,0.0264,0.68,0,False,0,NO_REPEATED_FIRE,LOW,16.19,LOW_ECOLOGICAL_WATCH,True,148.87,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,86.45,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 86.45/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=83.81; NDVI Trend History=65.0; NDMI Trend History=65.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=85 (soilgrids_soc=148.87).,100,83.81,65.0,65.0,100,100,85,25%,25%,15%,10%,10%,10%,5%,148.87,2833.156,10388.239,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,258
GD-05-28,24.549407143921865,87.38217611794379,"https://www.google.com/maps?q=24.549407143921865,87.38217611794379",91.34774581027744,0.6611096461316753,0.1854923469712931,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,0.0034,0.0642,1.66,0,False,0,NO_REPEATED_FIRE,LOW,16.12,LOW_ECOLOGICAL_WATCH,True,149.48,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,86.47,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 86.47/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=83.88; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=80; SoilGrids SOC Score=85 (soilgrids_soc=149.48).,100,83.88,65.0,85.0,100,80,85,25%,25%,15%,10%,10%,10%,5%,149.48,2910.499,10671.83,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,259
GD-09-28,24.585339590922278,87.38217611794265,"https://www.google.com/maps?q=24.585339590922274,87.38217611794265",86.49933695048449,0.7010026745044516,0.2186597896789087,HEALTHY,GOOD_MOISTURE,STABLE,STABLE,-0.0207,0.0379,0.23,0,False,0,NO_REPEATED_FIRE,LOW,16.06,LOW_ECOLOGICAL_WATCH,True,147.96,FRIS_CARBON_GENUINE_ENGINE_V5_SOILGRIDS_SOC,2026-06-04 18:45:00 IST,45.0,88.48,CARBON_RISK_ZONE,Investigate stress drivers and consider protection or restoration intervention.,YES,CARBON_RISK_ZONE: final score 45.00/100 (raw score 88.48/100 before hard-condition cap) | Forest Persistence=100; FRIS Ecological Score=83.94; NDVI Trend History=65.0; NDMI Trend History=85.0; Fire History=100; Hansen Loss Control=100; SoilGrids SOC Score=85 (soilgrids_soc=147.96).,100,83.94,65.0,85.0,100,100,85,25%,25%,15%,10%,10%,10%,5%,147.96,4033.574,14789.77,0.0,100.0,NOT_CERTIFIED_CARBON_CREDIT__PLANNING_MRV_SUPPORT_ONLY,260
